# x,y
-1.879374849296605587e+00,-1.576860651466572616e+00
-1.906231139334871205e+00,-1.576463661491437351e+00
-1.934016259529643511e+00,-1.576449198990415690e+00
-1.962807033725925354e+00,-1.576850448642720615e+00
-1.991621079749714029e+00,-1.576858974916778511e+00
-2.021488415522365134e+00,-1.577282285047713062e+00
-2.051297954056688244e+00,-1.577234620916979635e+00
-2.057735943874067885e+00,-1.559058762477249838e+00
-2.058059611472604633e+00,-1.536421918149516008e+00
-2.058098672655036765e+00,-1.513809917390754878e+00
-2.058586966442988775e+00,-1.491757898789118020e+00
-2.058072521392605658e+00,-1.469208951762977167e+00
-2.058028487387124184e+00,-1.447225547250943656e+00
-2.061631365009127137e+00,-1.427987268105874730e+00
-2.093126495114802310e+00,-1.427914275133852939e+00
-2.125818274693111576e+00,-1.428200768484322758e+00
-2.159800853483424543e+00,-1.428876387865675834e+00
-2.193184445444567032e+00,-1.428675100639868134e+00
-2.227844551716998023e+00,-1.428822391698005401e+00
-2.263878728308458044e+00,-1.429345847975890926e+00
-2.299054732180904281e+00,-1.428821782231675996e+00
-2.335566073445149549e+00,-1.428621712406542565e+00
-2.373512818055778961e+00,-1.428771106853458983e+00
-2.413003735440917730e+00,-1.429297226683745148e+00
-2.454159087960221530e+00,-1.430230394369971236e+00
-2.756122009899003800e+00,-1.580095771186528220e+00
-2.801964763410792703e+00,-1.580046534606581954e+00
-2.849698387746256945e+00,-1.580397829230189233e+00
-2.899468057308528746e+00,-1.581181392118474083e+00
-2.947255562789596883e+00,-1.580192005196936478e+00
-3.001344824817033352e+00,-1.581855304761944359e+00
-3.053316529384382250e+00,-1.581643920584210106e+00
-3.107501908802549284e+00,-1.581825472711993585e+00
-3.164068725529767701e+00,-1.582429909075708796e+00
-3.217748770608574560e+00,-1.580811281345084751e+00
-3.279337562825178409e+00,-1.582260061765136339e+00
-3.337818725177884804e+00,-1.581354889138390174e+00
-3.405228021146192940e+00,-1.583780461069518752e+00
-3.469294374766245692e+00,-1.583709767833419768e+00
-3.536305836668100611e+00,-1.584051766681382700e+00
-3.592000250037136411e+00,-1.578469681932265223e+00
-3.591731173544507882e+00,-1.548013843687860325e+00
-3.591291638736022751e+00,-1.517675643958569909e+00
-3.592095009921799420e+00,-1.488040097713915877e+00
-3.591331418119155572e+00,-1.457930907021492972e+00
-3.605930995005715012e+00,-1.434115725770171323e+00
-3.681164163215128848e+00,-1.433845223345920683e+00
-3.760174679931091557e+00,-1.433951122673196243e+00
-3.843277121447110201e+00,-1.434464562348865879e+00
-3.930819854285115156e+00,-1.435419565140619858e+00
-4.023192250345940302e+00,-1.436854351767765881e+00
-4.107996304315302716e+00,-1.434330700035125972e+00
-4.174288354407874380e+00,-1.424301589116044431e+00
-4.175136101122316035e+00,-1.391569163678261445e+00
-4.174337895320238800e+00,-1.358443672837788441e+00
-4.174918204857906545e+00,-1.325920052785649395e+00
-4.175367345831714871e+00,-1.293493950476584775e+00
-4.175692465660760355e+00,-1.261166386396643802e+00
-4.174473525543065833e+00,-1.228518186585332739e+00
-4.175998893788797517e+00,-1.196809941461283167e+00
-4.175994606723948621e+00,-1.164782224614734352e+00
-4.175895563904094665e+00,-1.132855491498903078e+00
-4.175709931246963436e+00,-1.101030109880689389e+00
-4.175444967193853607e+00,-1.069306006310214219e+00
-4.176400883663160535e+00,-1.038004278173659145e+00
-4.219058942325906614e+00,-1.016850076657698887e+00
-4.344316920227160317e+00,-1.014451423441782518e+00
-4.416506767405220302e+00,-9.982893101168758276e-01
-4.417128691883455360e+00,-9.655117574000399161e-01
-4.416431333945743276e+00,-9.325484147902386445e-01
-4.416899060844914793e+00,-8.999310547988436104e-01
-4.417286580171968069e+00,-8.673855642089298712e-01
-4.417597490432127572e+00,-8.349107391518715282e-01
-4.417840058516492974e+00,-8.025061457760942485e-01
-4.416958560216945884e+00,-7.699856549765951019e-01
-4.417116166630712826e+00,-7.377316355867812314e-01
-4.418213975298458607e+00,-7.057019751786831607e-01
-4.418242643910330614e+00,-6.735663283061499307e-01
-4.418234732726989300e+00,-6.414944706159582122e-01
-4.418195588709521004e+00,-6.094844862185534451e-01
-4.418133837400898933e+00,-5.775347574720215427e-01
-4.418055243437546409e+00,-5.456430879397776712e-01
-4.418720052466022175e+00,-5.138948837611957421e-01
-4.418585236291470153e+00,-4.821023982274909581e-01
-4.418452924140674476e+00,-4.503613106887503492e-01
-4.418953930212496495e+00,-4.187280301376780089e-01
-4.418801569079563230e+00,-3.870729503845307673e-01
-4.419205441261264689e+00,-3.555041384678261362e-01
-4.419055765776423783e+00,-3.239250663964232668e-01
-4.419382847199407216e+00,-2.924125242506762645e-01
-4.419261111529762864e+00,-2.608984422734170749e-01
-4.419530485995947444e+00,-2.294328058979383800e-01
-4.419755964063217135e+00,-1.979845705626726293e-01
-4.419693882662449447e+00,-1.665422999349782940e-01
-4.419891479059051775e+00,-1.351256730176480791e-01
-4.420057915389096870e+00,-1.037191477356018549e-01
-4.420197653536807714e+00,-7.232028761502312664e-02
-4.420313679630277548e+00,-4.092651910557047051e-02
-4.179881384974993175e+00,-9.016348322012481334e-03
-4.180009293383367464e+00,2.066744623125081268e-02
-4.180129034930305743e+00,5.035504376539172433e-02
-4.180242913139458949e+00,8.004930965421802602e-02
-4.180355562687173787e+00,1.097532382637833037e-01
-4.180470609691665729e+00,1.394699255916085623e-01
-4.180591623477992513e+00,1.692025732560033802e-01
-4.421312686036577233e+00,2.104038432767462996e-01
-4.421464433781467918e+00,2.418918959394657231e-01
-4.421635518717124569e+00,2.734077769855728923e-01
-4.421828282107209240e+00,3.049552744790199332e-01
-4.422047374350619897e+00,3.365384315604916798e-01
-4.421584581017633298e+00,3.681020915380674996e-01
-4.421801558783025499e+00,3.997579735680473756e-01
-4.422055637259553862e+00,4.314612327930250624e-01
-4.422350694243806224e+00,4.632163600937169723e-01
-4.422689103182874781e+00,4.950278104168283066e-01
-4.422046158736659294e+00,5.267777788546904594e-01
-4.422413679228176520e+00,5.587000281437412008e-01
-4.422835137353275492e+00,5.906920358664338178e-01
-4.423314935874542719e+00,6.227589918006963821e-01
-4.422558800219362318e+00,6.547139886163415579e-01
-4.423089392260806108e+00,6.869253288377384914e-01
-4.423687420108827872e+00,7.192263074390270461e-01
-4.422854461886760902e+00,7.513673653040314759e-01
-4.423519478530011817e+00,7.838396620522738445e-01
-4.424259743962318581e+00,8.164171293837133581e-01
-2.378380370740995620e+00,4.563752446146995267e-01
-2.378823484962560020e+00,4.739994217191622616e-01
-2.378316040720447333e+00,4.914834148840844796e-01
-4.424155961509483426e+00,9.470680822938076782e-01
-4.425155145948450830e+00,9.801973676151429782e-01
-4.424173712312061468e+00,1.012991760327580204e+00
-4.425275601176156037e+00,1.046371621826717169e+00
-4.424255023982185620e+00,1.079361643147539018e+00
-4.425465544220347880e+00,1.113012779142829256e+00
-4.424411911790717689e+00,1.146214993680575223e+00
-4.396583491150098943e+00,1.172384893374382786e+00
-4.291802286092668339e+00,1.177151559617945153e+00
-4.185247794007752375e+00,1.179945774356948140e+00
-4.184194384186109339e+00,1.211789050417001024e+00
-4.185681996355668844e+00,1.244504093676677803e+00
-4.184605385708023206e+00,1.276596488158454390e+00
-4.186214418539560889e+00,1.309653114728339229e+00
-4.425956999310617590e+00,1.419240464194385654e+00
-4.424748895185389941e+00,1.453585571591824444e+00
-4.426605261409425118e+00,1.489104989079903296e+00
-4.425373979783555178e+00,1.523757801672585233e+00
-4.427366012428516129e+00,1.559698494008827430e+00
-4.426111534416002691e+00,1.594678150124633653e+00
-4.428240475045416957e+00,1.631065623461403158e+00
-4.426961973526714722e+00,1.666391646298151619e+00
-4.425636860623992419e+00,1.701870906753695234e+00
-4.427924790061866567e+00,1.738944526550135539e+00
-4.426572397241195667e+00,1.774798544046909177e+00
-4.428996284028841046e+00,1.812383341565869888e+00
-4.427614607225569543e+00,1.848632833458232039e+00
-4.426182586277937148e+00,1.885056804267605468e+00
-4.428758779033777238e+00,1.923422145716216392e+00
-4.427291573422493798e+00,1.960271280557942752e+00
-4.429996487840555552e+00,1.999214811591468077e+00
-4.428489901209613500e+00,2.036510577709897074e+00
-4.426926815535280113e+00,2.074002800806479030e+00
-4.429767114610347889e+00,2.113824293171138624e+00
-4.428156369013429128e+00,2.151794154596186726e+00
-4.431113284225016713e+00,2.192263844746544343e+00
-4.429446243796000715e+00,2.230732367205564337e+00
-4.427714026252805191e+00,2.269419868239674898e+00
-4.430781747665842651e+00,2.310868742871273529e+00
-4.394301439306818047e+00,2.331684727218302555e+00
-4.310542379831036719e+00,2.326619340111414580e+00
-4.245350449931176051e+00,2.330513311449506464e+00
-4.187345724738021246e+00,2.337520360752874282e+00
-4.190412057855247063e+00,2.378419142486193127e+00
-4.188481938700700624e+00,2.416809669694994778e+00
-4.191615584056744837e+00,2.458458578028448471e+00
-4.430684489175302332e+00,2.641142182662900684e+00
-4.428452236930392694e+00,2.682616369394176026e+00
-4.431800554398813929e+00,2.727852029217679775e+00
-4.429448123931218007e+00,2.769967671532937992e+00
-4.432834757430550887e+00,2.816071375563683254e+00
-4.430348219628490902e+00,2.858851381184781548e+00
-4.433759287992262266e+00,2.905855043606098143e+00
-4.431124441887437371e+00,2.949322847725866392e+00
-4.434543529109111759e+00,2.997257707419555217e+00
-4.431744684664992384e+00,3.041436472126364254e+00
-4.435153270742175025e+00,3.090333246716985727e+00
-4.432175207367192726e+00,3.135247173172105217e+00
-4.435555783219585990e+00,3.185138205859570970e+00
-4.432380191294412519e+00,3.230810087998523539e+00
-4.435713085004810097e+00,3.281727173303284673e+00
-4.432321701120716106e+00,3.328180523779839639e+00
-4.435585855652504073e+00,3.380155402876533710e+00
-4.431959269964767856e+00,3.427413616047828793e+00
-4.426223481804479221e+00,3.473486775860879394e+00
-4.368685273996755214e+00,3.478744617147510709e+00
-4.301559952874834281e+00,3.475494379877927198e+00
-4.235935651170926519e+00,3.472478230336431881e+00
-4.191859222984808397e+00,3.486410815949353204e+00
-4.194592160907173017e+00,3.539376742715852675e+00
-4.190256337334552050e+00,3.586969268094863939e+00
-4.192822711971868621e+00,3.641075927857497341e+00
-4.195337525376346299e+00,3.695845334508424784e+00
-4.197794337300409850e+00,3.751288442375111831e+00
-4.192852886964369752e+00,3.800768430082624327e+00
-4.195088396012495835e+00,3.857418228200095278e+00
-4.197243630488465271e+00,3.914769811591956472e+00
-4.191768632929784744e+00,3.965698302904819617e+00
-4.193659941450884610e+00,4.024306293659483558e+00
-4.195447082659225835e+00,4.083644215826150337e+00
-4.197121941789964339e+00,4.143722872761712139e+00
-4.198675127583562094e+00,4.204552032580126664e+00
-4.200100691078136883e+00,4.266145145233624980e+00
-4.193414986965823488e+00,4.320296978875774130e+00
-4.194479587904099915e+00,4.383250491496251122e+00
-4.195388407202210068e+00,4.446995469667442968e+00
-4.196131772503717272e+00,4.511542510331816302e+00
-4.196700064526849516e+00,4.576902513509889303e+00
-4.197084343641730442e+00,4.643087396789454147e+00
-4.197274090891141896e+00,4.710107632694225721e+00
-4.197259145978654793e+00,4.777974348128142701e+00
-4.197029369366195972e+00,4.846698981737438849e+00
-4.196573700202180568e+00,4.916292202119566745e+00
-4.195882637557338590e+00,4.986766799840720132e+00
-4.203675592898623137e+00,5.068661011763770041e+00
-4.202541379606380190e+00,5.141160448292445118e+00
-4.201137854738925981e+00,5.214580089020259379e+00
-4.199451760459708360e+00,5.288929582759761772e+00
-4.197472514573092006e+00,5.364222223619648844e+00
-4.204253530758554902e+00,5.452226267341393928e+00
-4.201707795548855096e+00,5.529688988680370620e+00
-4.198831354596205045e+00,5.608135100288348163e+00
-4.204878080031295262e+00,5.700138608461506884e+00
-4.201354114076169211e+00,5.780848671849574849e+00
-4.206865039644759108e+00,5.875720057109996119e+00
-4.202636732051527879e+00,5.958762450969405933e+00
-4.207549633912155862e+00,6.056591880692904439e+00
-4.202557853182504743e+00,6.142036865105250598e+00
-4.206805731168219431e+00,6.242914136914441414e+00
-4.200988600509141691e+00,6.330833421619911583e+00
-4.204504076641439880e+00,6.434854598713966922e+00
-4.207664059392604905e+00,6.540659634223162655e+00
-4.200508828739310196e+00,6.632584423647974070e+00
-4.202827918793700768e+00,6.741688972021027126e+00
-2.425955754543799969e+00,3.953703037636998818e+00
-2.391774391532235811e+00,3.960822502153366287e+00
-4.207225594806711655e+00,7.080387866385285278e+00
-4.207768966052550574e+00,7.197199114389978725e+00
-4.207814326837708840e+00,7.316024959366265179e+00
-4.207339148514749105e+00,7.436902373904481500e+00
-4.206320320047205463e+00,7.559869111627772753e+00
-4.204735031446057647e+00,7.684965378695032712e+00
-4.213178010010100394e+00,7.831970651541985795e+00
-4.210445625072109621e+00,7.961898179661900166e+00
-4.207069970347451004e+00,8.094085826626644220e+00
-4.213856471439148876e+00,8.249782213031917166e+00
-4.209171141928215398e+00,8.387108197002516974e+00
-4.214737549296361685e+00,8.549103330793435873e+00
-4.208625970196446353e+00,8.691796063573827169e+00
-4.212846521960975643e+00,8.860378886888415906e+00
-4.216388297029840970e+00,9.032680616023705866e+00
-2.114813476335651643e+00,9.000087335560333912e+00
-2.051493611954068097e+00,9.017718353613229709e+00
-1.711031559058999951e+00,9.345510732043674551e+00
-5.310548436650579518e-01,7.860418129100120055e+00
2.078638784672456996e+00,9.446229542462257101e+00
2.140909608008669363e+00,9.410318387209310131e+00
1.467626710271366930e+00,4.001636973153551047e+00
1.487410853664096200e+00,3.968181682661371390e+00
4.938708061278810568e+00,8.586609236291979030e+00
4.939719290536066509e+00,8.448969041054205320e+00
4.940131185518945145e+00,8.313609627656994405e+00
4.275931995720824830e+00,7.080858764494755597e+00
4.297460447037632747e+00,7.003628568305649615e+00
4.367008990369868116e+00,7.004889793212980997e+00
4.437416232526379289e+00,7.006501784813478295e+00
4.504333528879154613e+00,7.001664248487063702e+00
4.576383166200921337e+00,7.003846999299615739e+00
4.649399056086255477e+00,7.006426591150519911e+00
4.718486421048720736e+00,7.002095674025385463e+00
4.793355218666594197e+00,7.005333447239338263e+00
4.863980161372114530e+00,7.001343544412282682e+00
4.940849173566564723e+00,7.005294490829570897e+00
4.950535286133481705e+00,6.914253581470362064e+00
4.944934942795577548e+00,6.803831754015810418e+00
4.949783176318372391e+00,6.709789507520882879e+00
4.943530396986337117e+00,6.602645748700686212e+00
4.947602167226190950e+00,6.511190770005259587e+00
4.951281062315906922e+00,6.420862623299155914e+00
4.944133311727556546e+00,6.318295457068558996e+00
4.947128221744765852e+00,6.230447545308104296e+00
4.949771282817271079e+00,6.143678197706130995e+00
4.952077276713104048e+00,6.057975576904770065e+00
4.954057612372246844e+00,5.973324070697222155e+00
4.945670494234091663e+00,5.877760678395790528e+00
4.947114907311704002e+00,5.795432417935360903e+00
4.948273894648123061e+00,5.714112729442256011e+00
4.949163861518941943e+00,5.633793371838003772e+00
4.949794653609093764e+00,5.554458810809418168e+00
4.950174739533712120e+00,5.476092461850845083e+00
4.950319554020519597e+00,5.398685869219994160e+00
4.950240420109934369e+00,5.322226228766679057e+00
4.949949308010904936e+00,5.246701732821422937e+00
4.949456894657878081e+00,5.172099473643516632e+00
4.948775848681960632e+00,5.098408905193528184e+00
4.957093273761344676e+00,5.034938163674628875e+00
4.955980166168813206e+00,4.962815671728024292e+00
4.954708411661761680e+00,4.891570779653397594e+00
4.953287854643153132e+00,4.821191033615195742e+00
4.951730093476618855e+00,4.751665932873977205e+00
4.950043702049614858e+00,4.682982273421540498e+00
4.956916611311801724e+00,4.623222230021232448e+00
4.288883941968106406e+00,3.943583141719791296e+00
4.287068669212498406e+00,3.886094066556575299e+00
4.335220921938988781e+00,3.874017745774782195e+00
4.400856907367257875e+00,3.876815958440512855e+00
4.467878035294454264e+00,3.879855786731540412e+00
4.536337757235035184e+00,3.883143732626016753e+00
4.595552684410338706e+00,3.877624933686267816e+00
4.666674744117495166e+00,3.881238931849715801e+00
4.727951676421405125e+00,3.875735735302511475e+00
4.801923284227296307e+00,3.879687554004243033e+00
4.877611305122293572e+00,3.883916391993209150e+00
4.942437668264231476e+00,3.878505192704740701e+00
4.955464473225040578e+00,3.832180491748853779e+00
4.959881284588058215e+00,3.779616671636538694e+00
4.956711755481888915e+00,3.721859929258514832e+00
4.960861029073504902e+00,3.670175296700531220e+00
4.957606658286771939e+00,3.613575810731671556e+00
4.961512438620413690e+00,3.562746776490151035e+00
4.958196769522378311e+00,3.507270095205022642e+00
4.961876074730754205e+00,3.457268709779034221e+00
4.958522309526225413e+00,3.402881131665093761e+00
4.961995153762974731e+00,3.353682432508518385e+00
4.958623061856160419e+00,3.300348831913730852e+00
4.961909055751549502e+00,3.251928268094205876e+00
4.958537708155696500e+00,3.199614069785489345e+00
4.961653286389990036e+00,3.151945692657400766e+00
4.958301497189308016e+00,3.100617131923282699e+00
4.961262693337499030e+00,3.053675501299677464e+00
4.957947046036453642e+00,3.003298348583994581e+00
4.960770351192035577e+00,2.957059011990795128e+00
4.963490203551062407e+00,2.911108893595283131e+00
4.960204315572089406e+00,2.862036178300770395e+00
4.962807065241795712e+00,2.816752687381501641e+00
4.959593376086629313e+00,2.768549095651425151e+00
4.962091084590830370e+00,2.723906871094036841e+00
4.964500714993815400e+00,2.679528478673353309e+00
4.961365352712129528e+00,2.632512707783023931e+00
4.963687134573230075e+00,2.588740385492776408e+00
4.960653871225773059e+00,2.542513597220254162e+00
4.962896279029082258e+00,2.499321860312419652e+00
4.965064266748995259e+00,2.456369405093502767e+00
4.962147828268641092e+00,2.411216387695032548e+00
4.964250180086487774e+00,2.368810039892394581e+00
4.961459129647669997e+00,2.324367879294622075e+00
4.963503385917659827e+00,2.282483493571139554e+00
4.965482731891339263e+00,2.240813544515096289e+00
4.962835275841379179e+00,2.197333251509118845e+00
4.964766982630865577e+00,2.156151698661337601e+00
4.962258875508519296e+00,2.113305222154079566e+00
4.964147530812223152e+00,2.072588344505895908e+00
4.965977119563681264e+00,2.032061285968289610e+00
4.963632450828811216e+00,1.990069585536827335e+00
4.965425877980426783e+00,1.949974604905240438e+00
4.963227652662144607e+00,1.908542301724848622e+00
4.964987531690512768e+00,1.868856663276625918e+00
4.966693725034740048e+00,1.829337920843336240e+00
4.964666708340711665e+00,1.788656212075643515e+00
4.966343303857944314e+00,1.749515545438346420e+00
1.479378872066718920e+00,5.093671847539207320e-01
1.479869779436727484e+00,4.978096858832316562e-01
1.479352915192586382e+00,4.859692639329128983e-01
1.479834289896476474e+00,4.745113683515930214e-01
1.492169071226914667e+00,4.668069083956534748e-01
4.965998072812613628e+00,1.514920299329465259e+00
4.967533869271790081e+00,1.476912255716471112e+00
4.966110501335732508e+00,1.438185631138178211e+00
4.967614160153101643e+00,1.400463328048902945e+00
4.966326264316254679e+00,1.362104818777511550e+00
4.967795663517221350e+00,1.324648923695845859e+00
4.966638557784383678e+00,1.286633373226100385e+00
4.968070327428206312e+00,1.249424922114846570e+00
4.967038864864704806e+00,1.211727926119718246e+00
4.968427938238217045e+00,1.174748262338546789e+00
4.967514214891330049e+00,1.137345638822327754e+00
4.968858024694611686e+00,1.100577435594352949e+00
4.968055581518513897e+00,1.063446243479906572e+00
4.967348958266367909e+00,1.026458948457916964e+00
4.968645862031059401e+00,9.899892683185870235e-01
4.968036564572066105e+00,9.532385034798525059e-01
4.969273901261970217e+00,9.169371408907293075e-01
4.968752446120554112e+00,8.804016038756717899e-01
4.968312321863175285e+00,8.439791094708102293e-01
4.969477610542525348e+00,8.079116289864622935e-01
4.969110634148636407e+00,7.716728511530682733e-01
4.968816672339548823e+00,7.355299298293033194e-01
4.969890228641459018e+00,6.996596073740843913e-01
4.969650173794081915e+00,6.636702776204917997e-01
4.969472972209726613e+00,6.277604916351664510e-01
4.969353851793837151e+00,5.919245091767475486e-01
4.970296349476937436e+00,5.562696080081817041e-01
4.970206876856252620e+00,5.205498802290200455e-01
4.970164669905871691e+00,4.848891285661718897e-01
4.970166000318423372e+00,4.492822905417598323e-01
4.970206098906190917e+00,4.137243468158584569e-01
4.970939097256040107e+00,3.782605740251142601e-01
4.970975330570839290e+00,3.427766577001766790e-01
4.971038253236716997e+00,3.073286122096282602e-01
4.971124669290539977e+00,2.719120712165687959e-01
4.971229400196667036e+00,2.365226784852182407e-01
4.971348618842981182e+00,2.011562914917990330e-01
4.971477471369075474e+00,1.658088522077525162e-01
4.971612461628938995e+00,1.304764844470206742e-01
4.971748117691766389e+00,9.515538014673838307e-02
4.971879853488760048e+00,5.984190239804944300e-02
4.972003495127201411e+00,2.453255009919320939e-02
4.972115283300603039e+00,-1.077605815197711127e-02
4.972319159099299668e+00,-4.608819460680801255e-02
4.972447682134714775e+00,-8.140664231308721022e-02
4.972549363376746356e+00,-1.167344989073745565e-01
4.972619255236578439e+00,-1.520746089586413330e-01
4.972652836130148302e+00,-1.874296970184839428e-01
4.973039484949914879e+00,-2.228200136977902257e-01
4.973037504548633692e+00,-2.582181733484701924e-01
4.972984829526767570e+00,-2.936394263032008900e-01
4.973432480282469648e+00,-3.291227587594573456e-01
4.973311052106664576e+00,-3.646040983346832687e-01
4.973785272422700743e+00,-4.001685999253938308e-01
4.973574182001509136e+00,-4.357204658533986308e-01
4.974048298757139719e+00,-4.713785314456425679e-01
4.973724389837647308e+00,-5.070100141540263561e-01
4.974170885940430331e+00,-5.427725837285626298e-01
4.974619627584663917e+00,-5.785972291110796917e-01
4.974106949512608011e+00,-6.143687345577715231e-01
4.974486311829550367e+00,-6.503123758109133901e-01
4.974845735686952430e+00,-6.863254600237336245e-01
4.975176922608042673e+00,-7.224101886383256232e-01
4.975471073713275239e+00,-7.585684745164869014e-01
4.975721721280706333e+00,-7.948023762829653505e-01
4.974711759261827737e+00,-8.309115846099488500e-01
4.974813188653237184e+00,-8.672859494621724119e-01
4.976138147321169214e+00,-9.039742030657065275e-01
4.976140653076632780e+00,-9.405261297142246679e-01
4.976063202387503104e+00,-9.771606453180190499e-01
4.975898738791856069e+00,-1.013878649054536840e+00
4.975640196363972478e+00,-1.050680862462216147e+00
4.976746492936864108e+00,-1.087888286531542015e+00
4.976310212196410454e+00,-1.124878450777904826e+00
4.977290779572363100e+00,-1.162312224872327659e+00
4.976646314623313749e+00,-1.199492640970308832e+00
4.977464368670890593e+00,-1.237154895895112183e+00
4.976581737395750160e+00,-1.274526426147583713e+00
4.977202844576275709e+00,-1.312418097346919943e+00
4.977727245655730215e+00,-1.350434546507408573e+00
4.978145928767244044e+00,-1.388575738086322398e+00
4.879095943762741250e+00,-1.398366218911064385e+00
4.772053898522533366e+00,-1.404434860195516555e+00
4.634584409671749228e+00,-1.399815207887727730e+00
4.522468981965147350e+00,-1.401073776385361347e+00
4.416359902671123550e+00,-1.402649640679724197e+00
4.315770108663309124e+00,-1.404518341660537573e+00
4.206469354154177331e+00,-1.402060257106688024e+00
4.159614601998273820e+00,-1.419342226665812445e+00
4.160431630501728151e+00,-1.452686483172674903e+00
4.159520821267521207e+00,-1.485591040925724693e+00
4.160050019073440630e+00,-1.519175832808082660e+00
3.030662895265735290e+00,-1.409606900630722359e+00
2.971651720924379791e+00,-1.407913503456082571e+00
2.920404787657529866e+00,-1.409114002099082663e+00
2.866419519112325176e+00,-1.408247071656747229e+00
2.819321525263686290e+00,-1.410049218457624765e+00
2.769678661931617825e+00,-1.409897435149997769e+00
2.722098436252720077e+00,-1.410105404120721051e+00
2.676435265725822354e+00,-1.410647037269644022e+00
2.628900384714907279e+00,-1.409538193011380391e+00
2.586865925970345259e+00,-1.410742798431002587e+00
2.543079549938809691e+00,-1.410385823824734652e+00
2.501061466998110827e+00,-1.410398844258146323e+00
2.460687928740181274e+00,-1.410755632363710488e+00
2.421844298365319226e+00,-1.411431184948046091e+00
2.381762950791460387e+00,-1.410825207257388803e+00
2.343282102620574570e+00,-1.410605895262058818e+00
2.306287984661484991e+00,-1.410745234902601730e+00
2.270675805668265212e+00,-1.411216939790961522e+00
2.236351045707541285e+00,-1.411997640577626889e+00
2.201183276329373495e+00,-1.411754988638774577e+00
2.167341004828884365e+00,-1.411871811723854009e+00
2.134730738599260214e+00,-1.412321909639939754e+00
2.101529483998654690e+00,-1.411913850255483327e+00
2.069575123063946531e+00,-1.411878699105969748e+00
2.048056596295779741e+00,-1.418615677381141138e+00
2.047767326922391273e+00,-1.440041065587287283e+00
2.047980931064728338e+00,-1.462036390986443335e+00
2.048672549921741304e+00,-1.484605323389881937e+00
2.048351609988012800e+00,-1.506672829705207217e+00
2.048487195934125094e+00,-1.529308327200470830e+00
2.048336394321674803e+00,-1.551970063538041567e+00
2.030801406470495785e+00,-1.561507922007898230e+00
2.001578269990884618e+00,-1.561780134625161409e+00
1.972294025457665967e+00,-1.561589628059820489e+00
1.944031406209463242e+00,-1.561799445518847973e+00
1.915786667795272624e+00,-1.561622528126047182e+00
1.888517698890007868e+00,-1.561847037697743801e+00
1.877378884176206464e+00,-1.575218649405640381e+00
